"","Province.State","Country.Region","Lat","Long","continent","day","month","year","dates","cases"
"378","","Angola",-11.2027,17.8739,NA,28,2,2020,2020-02-28,0
"379","","Angola",-11.2027,17.8739,NA,29,2,2020,2020-02-29,0
"380","","Angola",-11.2027,17.8739,NA,1,3,2020,2020-03-01,0
"381","","Angola",-11.2027,17.8739,NA,2,3,2020,2020-03-02,0
"382","","Angola",-11.2027,17.8739,NA,3,3,2020,2020-03-03,0
"383","","Angola",-11.2027,17.8739,NA,4,3,2020,2020-03-04,0
"384","","Angola",-11.2027,17.8739,NA,5,3,2020,2020-03-05,0
"385","","Angola",-11.2027,17.8739,NA,6,3,2020,2020-03-06,0
"386","","Angola",-11.2027,17.8739,NA,7,3,2020,2020-03-07,0
"387","","Angola",-11.2027,17.8739,NA,8,3,2020,2020-03-08,0
"388","","Angola",-11.2027,17.8739,NA,9,3,2020,2020-03-09,0
"389","","Angola",-11.2027,17.8739,NA,10,3,2020,2020-03-10,0
"390","","Angola",-11.2027,17.8739,NA,11,3,2020,2020-03-11,0
"391","","Angola",-11.2027,17.8739,NA,12,3,2020,2020-03-12,0
"392","","Angola",-11.2027,17.8739,NA,13,3,2020,2020-03-13,0
"393","","Angola",-11.2027,17.8739,NA,14,3,2020,2020-03-14,0
"394","","Angola",-11.2027,17.8739,NA,15,3,2020,2020-03-15,0
"395","","Angola",-11.2027,17.8739,NA,16,3,2020,2020-03-16,0
"396","","Angola",-11.2027,17.8739,NA,17,3,2020,2020-03-17,0
"397","","Angola",-11.2027,17.8739,NA,18,3,2020,2020-03-18,0
"398","","Angola",-11.2027,17.8739,NA,19,3,2020,2020-03-19,0
"399","","Angola",-11.2027,17.8739,NA,20,3,2020,2020-03-20,1
"400","","Angola",-11.2027,17.8739,NA,21,3,2020,2020-03-21,2
"401","","Angola",-11.2027,17.8739,NA,22,3,2020,2020-03-22,2
"402","","Angola",-11.2027,17.8739,NA,23,3,2020,2020-03-23,3
"403","","Angola",-11.2027,17.8739,NA,24,3,2020,2020-03-24,3
"404","","Angola",-11.2027,17.8739,NA,25,3,2020,2020-03-25,3
"405","","Angola",-11.2027,17.8739,NA,26,3,2020,2020-03-26,4
"406","","Angola",-11.2027,17.8739,NA,27,3,2020,2020-03-27,4
"407","","Angola",-11.2027,17.8739,NA,28,3,2020,2020-03-28,5
"408","","Angola",-11.2027,17.8739,NA,29,3,2020,2020-03-29,7
"409","","Angola",-11.2027,17.8739,NA,30,3,2020,2020-03-30,7
"410","","Angola",-11.2027,17.8739,NA,31,3,2020,2020-03-31,7
"411","","Angola",-11.2027,17.8739,NA,1,4,2020,2020-04-01,8
"412","","Angola",-11.2027,17.8739,NA,2,4,2020,2020-04-02,8
"413","","Angola",-11.2027,17.8739,NA,3,4,2020,2020-04-03,8
"414","","Angola",-11.2027,17.8739,NA,4,4,2020,2020-04-04,10
"415","","Angola",-11.2027,17.8739,NA,5,4,2020,2020-04-05,14
"416","","Angola",-11.2027,17.8739,NA,6,4,2020,2020-04-06,16
"417","","Angola",-11.2027,17.8739,NA,7,4,2020,2020-04-07,17
"418","","Angola",-11.2027,17.8739,NA,8,4,2020,2020-04-08,19
"419","","Angola",-11.2027,17.8739,NA,9,4,2020,2020-04-09,19
"420","","Angola",-11.2027,17.8739,NA,10,4,2020,2020-04-10,19
"421","","Angola",-11.2027,17.8739,NA,11,4,2020,2020-04-11,19
"422","","Angola",-11.2027,17.8739,NA,12,4,2020,2020-04-12,19
"423","","Angola",-11.2027,17.8739,NA,13,4,2020,2020-04-13,19
"424","","Angola",-11.2027,17.8739,NA,14,4,2020,2020-04-14,19
"425","","Angola",-11.2027,17.8739,NA,15,4,2020,2020-04-15,19
"426","","Antigua and Barbuda",17.0608,-61.7964,NA,22,1,2020,2020-01-22,0
"427","","Antigua and Barbuda",17.0608,-61.7964,NA,23,1,2020,2020-01-23,0
"428","","Antigua and Barbuda",17.0608,-61.7964,NA,24,1,2020,2020-01-24,0
"429","","Antigua and Barbuda",17.0608,-61.7964,NA,25,1,2020,2020-01-25,0
"430","","Antigua and Barbuda",17.0608,-61.7964,NA,26,1,2020,2020-01-26,0
"431","","Antigua and Barbuda",17.0608,-61.7964,NA,27,1,2020,2020-01-27,0
"432","","Antigua and Barbuda",17.0608,-61.7964,NA,28,1,2020,2020-01-28,0
"433","","Antigua and Barbuda",17.0608,-61.7964,NA,29,1,2020,2020-01-29,0
"434","","Antigua and Barbuda",17.0608,-61.7964,NA,30,1,2020,2020-01-30,0
"435","","Antigua and Barbuda",17.0608,-61.7964,NA,31,1,2020,2020-01-31,0
"436","","Antigua and Barbuda",17.0608,-61.7964,NA,1,2,2020,2020-02-01,0
"437","","Antigua and Barbuda",17.0608,-61.7964,NA,2,2,2020,2020-02-02,0
"438","","Antigua and Barbuda",17.0608,-61.7964,NA,3,2,2020,2020-02-03,0
"439","","Antigua and Barbuda",17.0608,-61.7964,NA,4,2,2020,2020-02-04,0
"440","","Antigua and Barbuda",17.0608,-61.7964,NA,5,2,2020,2020-02-05,0
"441","","Antigua and Barbuda",17.0608,-61.7964,NA,6,2,2020,2020-02-06,0
"442","","Antigua and Barbuda",17.0608,-61.7964,NA,7,2,2020,2020-02-07,0
"443","","Antigua and Barbuda",17.0608,-61.7964,NA,8,2,2020,2020-02-08,0
"444","","Antigua and Barbuda",17.0608,-61.7964,NA,9,2,2020,2020-02-09,0
"445","","Antigua and Barbuda",17.0608,-61.7964,NA,10,2,2020,2020-02-10,0
"446","","Antigua and Barbuda",17.0608,-61.7964,NA,11,2,2020,2020-02-11,0
"447","","Antigua and Barbuda",17.0608,-61.7964,NA,12,2,2020,2020-02-12,0
"448","","Antigua and Barbuda",17.0608,-61.7964,NA,13,2,2020,2020-02-13,0
"449","","Antigua and Barbuda",17.0608,-61.7964,NA,14,2,2020,2020-02-14,0
"450","","Antigua and Barbuda",17.0608,-61.7964,NA,15,2,2020,2020-02-15,0
"451","","Antigua and Barbuda",17.0608,-61.7964,NA,16,2,2020,2020-02-16,0
"452","","Antigua and Barbuda",17.0608,-61.7964,NA,17,2,2020,2020-02-17,0
"453","","Antigua and Barbuda",17.0608,-61.7964,NA,18,2,2020,2020-02-18,0
"454","","Antigua and Barbuda",17.0608,-61.7964,NA,19,2,2020,2020-02-19,0
"455","","Antigua and Barbuda",17.0608,-61.7964,NA,20,2,2020,2020-02-20,0
"456","","Antigua and Barbuda",17.0608,-61.7964,NA,21,2,2020,2020-02-21,0
"457","","Antigua and Barbuda",17.0608,-61.7964,NA,22,2,2020,2020-02-22,0
"458","","Antigua and Barbuda",17.0608,-61.7964,NA,23,2,2020,2020-02-23,0
"459","","Antigua and Barbuda",17.0608,-61.7964,NA,24,2,2020,2020-02-24,0
"460","","Antigua and Barbuda",17.0608,-61.7964,NA,25,2,2020,2020-02-25,0
"461","","Antigua and Barbuda",17.0608,-61.7964,NA,26,2,2020,2020-02-26,0
"462","","Antigua and Barbuda",17.0608,-61.7964,NA,27,2,2020,2020-02-27,0
"463","","Antigua and Barbuda",17.0608,-61.7964,NA,28,2,2020,2020-02-28,0
"464","","Antigua and Barbuda",17.0608,-61.7964,NA,29,2,2020,2020-02-29,0
"465","","Antigua and Barbuda",17.0608,-61.7964,NA,1,3,2020,2020-03-01,0
"466","","Antigua and Barbuda",17.0608,-61.7964,NA,2,3,2020,2020-03-02,0
"467","","Antigua and Barbuda",17.0608,-61.7964,NA,3,3,2020,2020-03-03,0
"468","","Antigua and Barbuda",17.0608,-61.7964,NA,4,3,2020,2020-03-04,0
"469","","Antigua and Barbuda",17.0608,-61.7964,NA,5,3,2020,2020-03-05,0
"470","","Antigua and Barbuda",17.0608,-61.7964,NA,6,3,2020,2020-03-06,0
"471","","Antigua and Barbuda",17.0608,-61.7964,NA,7,3,2020,2020-03-07,0
"472","","Antigua and Barbuda",17.0608,-61.7964,NA,8,3,2020,2020-03-08,0
"473","","Antigua and Barbuda",17.0608,-61.7964,NA,9,3,2020,2020-03-09,0
"474","","Antigua and Barbuda",17.0608,-61.7964,NA,10,3,2020,2020-03-10,0
"475","","Antigua and Barbuda",17.0608,-61.7964,NA,11,3,2020,2020-03-11,0
"476","","Antigua and Barbuda",17.0608,-61.7964,NA,12,3,2020,2020-03-12,0
"477","","Antigua and Barbuda",17.0608,-61.7964,NA,13,3,2020,2020-03-13,1
"478","","Antigua and Barbuda",17.0608,-61.7964,NA,14,3,2020,2020-03-14,1
"479","","Antigua and Barbuda",17.0608,-61.7964,NA,15,3,2020,2020-03-15,1
"480","","Antigua and Barbuda",17.0608,-61.7964,NA,16,3,2020,2020-03-16,1
"481","","Antigua and Barbuda",17.0608,-61.7964,NA,17,3,2020,2020-03-17,1
"482","","Antigua and Barbuda",17.0608,-61.7964,NA,18,3,2020,2020-03-18,1
"483","","Antigua and Barbuda",17.0608,-61.7964,NA,19,3,2020,2020-03-19,1
"484","","Antigua and Barbuda",17.0608,-61.7964,NA,20,3,2020,2020-03-20,1
"485","","Antigua and Barbuda",17.0608,-61.7964,NA,21,3,2020,2020-03-21,1
"486","","Antigua and Barbuda",17.0608,-61.7964,NA,22,3,2020,2020-03-22,1
"487","","Antigua and Barbuda",17.0608,-61.7964,NA,23,3,2020,2020-03-23,3
"488","","Antigua and Barbuda",17.0608,-61.7964,NA,24,3,2020,2020-03-24,3
"489","","Antigua and Barbuda",17.0608,-61.7964,NA,25,3,2020,2020-03-25,3
"490","","Antigua and Barbuda",17.0608,-61.7964,NA,26,3,2020,2020-03-26,7
"491","","Antigua and Barbuda",17.0608,-61.7964,NA,27,3,2020,2020-03-27,7
"492","","Antigua and Barbuda",17.0608,-61.7964,NA,28,3,2020,2020-03-28,7
"493","","Antigua and Barbuda",17.0608,-61.7964,NA,29,3,2020,2020-03-29,7
"494","","Antigua and Barbuda",17.0608,-61.7964,NA,30,3,2020,2020-03-30,7
"495","","Antigua and Barbuda",17.0608,-61.7964,NA,31,3,2020,2020-03-31,7
"496","","Antigua and Barbuda",17.0608,-61.7964,NA,1,4,2020,2020-04-01,7
"497","","Antigua and Barbuda",17.0608,-61.7964,NA,2,4,2020,2020-04-02,9
"498","","Antigua and Barbuda",17.0608,-61.7964,NA,3,4,2020,2020-04-03,15
"499","","Antigua and Barbuda",17.0608,-61.7964,NA,4,4,2020,2020-04-04,15
"500","","Antigua and Barbuda",17.0608,-61.7964,NA,5,4,2020,2020-04-05,15
"501","","Antigua and Barbuda",17.0608,-61.7964,NA,6,4,2020,2020-04-06,15
"502","","Antigua and Barbuda",17.0608,-61.7964,NA,7,4,2020,2020-04-07,19
"503","","Antigua and Barbuda",17.0608,-61.7964,NA,8,4,2020,2020-04-08,19
"504","","Antigua and Barbuda",17.0608,-61.7964,NA,9,4,2020,2020-04-09,19
"505","","Antigua and Barbuda",17.0608,-61.7964,NA,10,4,2020,2020-04-10,19
"506","","Antigua and Barbuda",17.0608,-61.7964,NA,11,4,2020,2020-04-11,21
"507","","Antigua and Barbuda",17.0608,-61.7964,NA,12,4,2020,2020-04-12,21
"508","","Antigua and Barbuda",17.0608,-61.7964,NA,13,4,2020,2020-04-13,23
"509","","Antigua and Barbuda",17.0608,-61.7964,NA,14,4,2020,2020-04-14,23
"510","","Antigua and Barbuda",17.0608,-61.7964,NA,15,4,2020,2020-04-15,23
"511","","Argentina",-38.4161,-63.6167,"Latam",22,1,2020,2020-01-22,0
"512","","Argentina",-38.4161,-63.6167,"Latam",23,1,2020,2020-01-23,0
"513","","Argentina",-38.4161,-63.6167,"Latam",24,1,2020,2020-01-24,0
"514","","Argentina",-38.4161,-63.6167,"Latam",25,1,2020,2020-01-25,0
"515","","Argentina",-38.4161,-63.6167,"Latam",26,1,2020,2020-01-26,0
"516","","Argentina",-38.4161,-63.6167,"Latam",27,1,2020,2020-01-27,0
"517","","Argentina",-38.4161,-63.6167,"Latam",28,1,2020,2020-01-28,0
"518","","Argentina",-38.4161,-63.6167,"Latam",29,1,2020,2020-01-29,0
"519","","Argentina",-38.4161,-63.6167,"Latam",30,1,2020,2020-01-30,0
"520","","Argentina",-38.4161,-63.6167,"Latam",31,1,2020,2020-01-31,0
"521","","Argentina",-38.4161,-63.6167,"Latam",1,2,2020,2020-02-01,0
"522","","Argentina",-38.4161,-63.6167,"Latam",2,2,2020,2020-02-02,0
"523","","Argentina",-38.4161,-63.6167,"Latam",3,2,2020,2020-02-03,0
"524","","Argentina",-38.4161,-63.6167,"Latam",4,2,2020,2020-02-04,0
"525","","Argentina",-38.4161,-63.6167,"Latam",5,2,2020,2020-02-05,0
"526","","Argentina",-38.4161,-63.6167,"Latam",6,2,2020,2020-02-06,0
"527","","Argentina",-38.4161,-63.6167,"Latam",7,2,2020,2020-02-07,0
"528","","Argentina",-38.4161,-63.6167,"Latam",8,2,2020,2020-02-08,0
"529","","Argentina",-38.4161,-63.6167,"Latam",9,2,2020,2020-02-09,0
"530","","Argentina",-38.4161,-63.6167,"Latam",10,2,2020,2020-02-10,0
"531","","Argentina",-38.4161,-63.6167,"Latam",11,2,2020,2020-02-11,0
"532","","Argentina",-38.4161,-63.6167,"Latam",12,2,2020,2020-02-12,0
"533","","Argentina",-38.4161,-63.6167,"Latam",13,2,2020,2020-02-13,0
"534","","Argentina",-38.4161,-63.6167,"Latam",14,2,2020,2020-02-14,0
"535","","Argentina",-38.4161,-63.6167,"Latam",15,2,2020,2020-02-15,0
"536","","Argentina",-38.4161,-63.6167,"Latam",16,2,2020,2020-02-16,0
"537","","Argentina",-38.4161,-63.6167,"Latam",17,2,2020,2020-02-17,0
"538","","Argentina",-38.4161,-63.6167,"Latam",18,2,2020,2020-02-18,0
"539","","Argentina",-38.4161,-63.6167,"Latam",19,2,2020,2020-02-19,0
"540","","Argentina",-38.4161,-63.6167,"Latam",20,2,2020,2020-02-20,0
"541","","Argentina",-38.4161,-63.6167,"Latam",21,2,2020,2020-02-21,0
"542","","Argentina",-38.4161,-63.6167,"Latam",22,2,2020,2020-02-22,0
"543","","Argentina",-38.4161,-63.6167,"Latam",23,2,2020,2020-02-23,0
"544","","Argentina",-38.4161,-63.6167,"Latam",24,2,2020,2020-02-24,0
"545","","Argentina",-38.4161,-63.6167,"Latam",25,2,2020,2020-02-25,0
"546","","Argentina",-38.4161,-63.6167,"Latam",26,2,2020,2020-02-26,0
"547","","Argentina",-38.4161,-63.6167,"Latam",27,2,2020,2020-02-27,0
"548","","Argentina",-38.4161,-63.6167,"Latam",28,2,2020,2020-02-28,0
"549","","Argentina",-38.4161,-63.6167,"Latam",29,2,2020,2020-02-29,0
"550","","Argentina",-38.4161,-63.6167,"Latam",1,3,2020,2020-03-01,0
"551","","Argentina",-38.4161,-63.6167,"Latam",2,3,2020,2020-03-02,0
"552","","Argentina",-38.4161,-63.6167,"Latam",3,3,2020,2020-03-03,1
"553","","Argentina",-38.4161,-63.6167,"Latam",4,3,2020,2020-03-04,1
"554","","Argentina",-38.4161,-63.6167,"Latam",5,3,2020,2020-03-05,1
"555","","Argentina",-38.4161,-63.6167,"Latam",6,3,2020,2020-03-06,2
"556","","Argentina",-38.4161,-63.6167,"Latam",7,3,2020,2020-03-07,8
"557","","Argentina",-38.4161,-63.6167,"Latam",8,3,2020,2020-03-08,12
"558","","Argentina",-38.4161,-63.6167,"Latam",9,3,2020,2020-03-09,12
"559","","Argentina",-38.4161,-63.6167,"Latam",10,3,2020,2020-03-10,17
"560","","Argentina",-38.4161,-63.6167,"Latam",11,3,2020,2020-03-11,19
"561","","Argentina",-38.4161,-63.6167,"Latam",12,3,2020,2020-03-12,19
"562","","Argentina",-38.4161,-63.6167,"Latam",13,3,2020,2020-03-13,31
"563","","Argentina",-38.4161,-63.6167,"Latam",14,3,2020,2020-03-14,34
"564","","Argentina",-38.4161,-63.6167,"Latam",15,3,2020,2020-03-15,45
"565","","Argentina",-38.4161,-63.6167,"Latam",16,3,2020,2020-03-16,56
"566","","Argentina",-38.4161,-63.6167,"Latam",17,3,2020,2020-03-17,68
"567","","Argentina",-38.4161,-63.6167,"Latam",18,3,2020,2020-03-18,79
"568","","Argentina",-38.4161,-63.6167,"Latam",19,3,2020,2020-03-19,97
"569","","Argentina",-38.4161,-63.6167,"Latam",20,3,2020,2020-03-20,128
"570","","Argentina",-38.4161,-63.6167,"Latam",21,3,2020,2020-03-21,158
"571","","Argentina",-38.4161,-63.6167,"Latam",22,3,2020,2020-03-22,266
"572","","Argentina",-38.4161,-63.6167,"Latam",23,3,2020,2020-03-23,301
"573","","Argentina",-38.4161,-63.6167,"Latam",24,3,2020,2020-03-24,387
"574","","Argentina",-38.4161,-63.6167,"Latam",25,3,2020,2020-03-25,387
"575","","Argentina",-38.4161,-63.6167,"Latam",26,3,2020,2020-03-26,502
"576","","Argentina",-38.4161,-63.6167,"Latam",27,3,2020,2020-03-27,589
"577","","Argentina",-38.4161,-63.6167,"Latam",28,3,2020,2020-03-28,690
"578","","Argentina",-38.4161,-63.6167,"Latam",29,3,2020,2020-03-29,745
"579","","Argentina",-38.4161,-63.6167,"Latam",30,3,2020,2020-03-30,820
"580","","Argentina",-38.4161,-63.6167,"Latam",31,3,2020,2020-03-31,1054
"581","","Argentina",-38.4161,-63.6167,"Latam",1,4,2020,2020-04-01,1054
"582","","Argentina",-38.4161,-63.6167,"Latam",2,4,2020,2020-04-02,1133
"583","","Argentina",-38.4161,-63.6167,"Latam",3,4,2020,2020-04-03,1265
"584","","Argentina",-38.4161,-63.6167,"Latam",4,4,2020,2020-04-04,1451
"585","","Argentina",-38.4161,-63.6167,"Latam",5,4,2020,2020-04-05,1451
"586","","Argentina",-38.4161,-63.6167,"Latam",6,4,2020,2020-04-06,1554
"587","","Argentina",-38.4161,-63.6167,"Latam",7,4,2020,2020-04-07,1628
"588","","Argentina",-38.4161,-63.6167,"Latam",8,4,2020,2020-04-08,1715
"589","","Argentina",-38.4161,-63.6167,"Latam",9,4,2020,2020-04-09,1795
"590","","Argentina",-38.4161,-63.6167,"Latam",10,4,2020,2020-04-10,1975
"591","","Argentina",-38.4161,-63.6167,"Latam",11,4,2020,2020-04-11,1975
"592","","Argentina",-38.4161,-63.6167,"Latam",12,4,2020,2020-04-12,2142
"593","","Argentina",-38.4161,-63.6167,"Latam",13,4,2020,2020-04-13,2208
"594","","Argentina",-38.4161,-63.6167,"Latam",14,4,2020,2020-04-14,2277
"595","","Argentina",-38.4161,-63.6167,"Latam",15,4,2020,2020-04-15,2443
"596","","Armenia",40.0691,45.0382,NA,22,1,2020,2020-01-22,0
"597","","Armenia",40.0691,45.0382,NA,23,1,2020,2020-01-23,0
"598","","Armenia",40.0691,45.0382,NA,24,1,2020,2020-01-24,0
"599","","Armenia",40.0691,45.0382,NA,25,1,2020,2020-01-25,0
"600","","Armenia",40.0691,45.0382,NA,26,1,2020,2020-01-26,0
"601","","Armenia",40.0691,45.0382,NA,27,1,2020,2020-01-27,0
"602","","Armenia",40.0691,45.0382,NA,28,1,2020,2020-01-28,0
"603","","Armenia",40.0691,45.0382,NA,29,1,2020,2020-01-29,0
"604","","Armenia",40.0691,45.0382,NA,30,1,2020,2020-01-30,0
"605","","Armenia",40.0691,45.0382,NA,31,1,2020,2020-01-31,0
"606","","Armenia",40.0691,45.0382,NA,1,2,2020,2020-02-01,0
"607","","Armenia",40.0691,45.0382,NA,2,2,2020,2020-02-02,0
"608","","Armenia",40.0691,45.0382,NA,3,2,2020,2020-02-03,0
"609","","Armenia",40.0691,45.0382,NA,4,2,2020,2020-02-04,0
"610","","Armenia",40.0691,45.0382,NA,5,2,2020,2020-02-05,0
"611","","Armenia",40.0691,45.0382,NA,6,2,2020,2020-02-06,0
"612","","Armenia",40.0691,45.0382,NA,7,2,2020,2020-02-07,0
"613","","Armenia",40.0691,45.0382,NA,8,2,2020,2020-02-08,0
"614","","Armenia",40.0691,45.0382,NA,9,2,2020,2020-02-09,0
"615","","Armenia",40.0691,45.0382,NA,10,2,2020,2020-02-10,0
"616","","Armenia",40.0691,45.0382,NA,11,2,2020,2020-02-11,0
"617","","Armenia",40.0691,45.0382,NA,12,2,2020,2020-02-12,0
"618","","Armenia",40.0691,45.0382,NA,13,2,2020,2020-02-13,0
"619","","Armenia",40.0691,45.0382,NA,14,2,2020,2020-02-14,0
"620","","Armenia",40.0691,45.0382,NA,15,2,2020,2020-02-15,0
"621","","Armenia",40.0691,45.0382,NA,16,2,2020,2020-02-16,0
"622","","Armenia",40.0691,45.0382,NA,17,2,2020,2020-02-17,0
"623","","Armenia",40.0691,45.0382,NA,18,2,2020,2020-02-18,0
"624","","Armenia",40.0691,45.0382,NA,19,2,2020,2020-02-19,0
"625","","Armenia",40.0691,45.0382,NA,20,2,2020,2020-02-20,0
"626","","Armenia",40.0691,45.0382,NA,21,2,2020,2020-02-21,0
"627","","Armenia",40.0691,45.0382,NA,22,2,2020,2020-02-22,0
"628","","Armenia",40.0691,45.0382,NA,23,2,2020,2020-02-23,0
"629","","Armenia",40.0691,45.0382,NA,24,2,2020,2020-02-24,0
"630","","Armenia",40.0691,45.0382,NA,25,2,2020,2020-02-25,0
"631","","Armenia",40.0691,45.0382,NA,26,2,2020,2020-02-26,0
"632","","Armenia",40.0691,45.0382,NA,27,2,2020,2020-02-27,0
"633","","Armenia",40.0691,45.0382,NA,28,2,2020,2020-02-28,0
"634","","Armenia",40.0691,45.0382,NA,29,2,2020,2020-02-29,0
"635","","Armenia",40.0691,45.0382,NA,1,3,2020,2020-03-01,1
"636","","Armenia",40.0691,45.0382,NA,2,3,2020,2020-03-02,1
"637","","Armenia",40.0691,45.0382,NA,3,3,2020,2020-03-03,1
"638","","Armenia",40.0691,45.0382,NA,4,3,2020,2020-03-04,1
"639","","Armenia",40.0691,45.0382,NA,5,3,2020,2020-03-05,1
"640","","Armenia",40.0691,45.0382,NA,6,3,2020,2020-03-06,1
"641","","Armenia",40.0691,45.0382,NA,7,3,2020,2020-03-07,1
"642","","Armenia",40.0691,45.0382,NA,8,3,2020,2020-03-08,1
"643","","Armenia",40.0691,45.0382,NA,9,3,2020,2020-03-09,1
"644","","Armenia",40.0691,45.0382,NA,10,3,2020,2020-03-10,1
"645","","Armenia",40.0691,45.0382,NA,11,3,2020,2020-03-11,1
"646","","Armenia",40.0691,45.0382,NA,12,3,2020,2020-03-12,4
"647","","Armenia",40.0691,45.0382,NA,13,3,2020,2020-03-13,8
"648","","Armenia",40.0691,45.0382,NA,14,3,2020,2020-03-14,18
"649","","Armenia",40.0691,45.0382,NA,15,3,2020,2020-03-15,26
"650","","Armenia",40.0691,45.0382,NA,16,3,2020,2020-03-16,52
"651","","Armenia",40.0691,45.0382,NA,17,3,2020,2020-03-17,78
"652","","Armenia",40.0691,45.0382,NA,18,3,2020,2020-03-18,84
"653","","Armenia",40.0691,45.0382,NA,19,3,2020,2020-03-19,115
"654","","Armenia",40.0691,45.0382,NA,20,3,2020,2020-03-20,136
"655","","Armenia",40.0691,45.0382,NA,21,3,2020,2020-03-21,160
"656","","Armenia",40.0691,45.0382,NA,22,3,2020,2020-03-22,194
"657","","Armenia",40.0691,45.0382,NA,23,3,2020,2020-03-23,235
"658","","Armenia",40.0691,45.0382,NA,24,3,2020,2020-03-24,249
"659","","Armenia",40.0691,45.0382,NA,25,3,2020,2020-03-25,265
"660","","Armenia",40.0691,45.0382,NA,26,3,2020,2020-03-26,290
"661","","Armenia",40.0691,45.0382,NA,27,3,2020,2020-03-27,329
"662","","Armenia",40.0691,45.0382,NA,28,3,2020,2020-03-28,407
"663","","Armenia",40.0691,45.0382,NA,29,3,2020,2020-03-29,424
"664","","Armenia",40.0691,45.0382,NA,30,3,2020,2020-03-30,482
"665","","Armenia",40.0691,45.0382,NA,31,3,2020,2020-03-31,532
"666","","Armenia",40.0691,45.0382,NA,1,4,2020,2020-04-01,571
"667","","Armenia",40.0691,45.0382,NA,2,4,2020,2020-04-02,663
"668","","Armenia",40.0691,45.0382,NA,3,4,2020,2020-04-03,736
"669","","Armenia",40.0691,45.0382,NA,4,4,2020,2020-04-04,770
"670","","Armenia",40.0691,45.0382,NA,5,4,2020,2020-04-05,822
"671","","Armenia",40.0691,45.0382,NA,6,4,2020,2020-04-06,833
"672","","Armenia",40.0691,45.0382,NA,7,4,2020,2020-04-07,853
"673","","Armenia",40.0691,45.0382,NA,8,4,2020,2020-04-08,881
"674","","Armenia",40.0691,45.0382,NA,9,4,2020,2020-04-09,921
"675","","Armenia",40.0691,45.0382,NA,10,4,2020,2020-04-10,937
"676","","Armenia",40.0691,45.0382,NA,11,4,2020,2020-04-11,967
"677","","Armenia",40.0691,45.0382,NA,12,4,2020,2020-04-12,1013
"678","","Armenia",40.0691,45.0382,NA,13,4,2020,2020-04-13,1039
"679","","Armenia",40.0691,45.0382,NA,14,4,2020,2020-04-14,1067
"680","","Armenia",40.0691,45.0382,NA,15,4,2020,2020-04-15,1111
"681","Australian Capital Territory","Australia",-35.4735,149.0124,NA,22,1,2020,2020-01-22,0
"682","Australian Capital Territory","Australia",-35.4735,149.0124,NA,23,1,2020,2020-01-23,0
"683","Australian Capital Territory","Australia",-35.4735,149.0124,NA,24,1,2020,2020-01-24,0
"684","Australian Capital Territory","Australia",-35.4735,149.0124,NA,25,1,2020,2020-01-25,0
"685","Australian Capital Territory","Australia",-35.4735,149.0124,NA,26,1,2020,2020-01-26,0
"686","Australian Capital Territory","Australia",-35.4735,149.0124,NA,27,1,2020,2020-01-27,0
"687","Australian Capital Territory","Australia",-35.4735,149.0124,NA,28,1,2020,2020-01-28,0
"688","Australian Capital Territory","Australia",-35.4735,149.0124,NA,29,1,2020,2020-01-29,0
"689","Australian Capital Territory","Australia",-35.4735,149.0124,NA,30,1,2020,2020-01-30,0
"690","Australian Capital Territory","Australia",-35.4735,149.0124,NA,31,1,2020,2020-01-31,0
"691","Australian Capital Territory","Australia",-35.4735,149.0124,NA,1,2,2020,2020-02-01,0
"692","Australian Capital Territory","Australia",-35.4735,149.0124,NA,2,2,2020,2020-02-02,0
"693","Australian Capital Territory","Australia",-35.4735,149.0124,NA,3,2,2020,2020-02-03,0
"694","Australian Capital Territory","Australia",-35.4735,149.0124,NA,4,2,2020,2020-02-04,0
"695","Australian Capital Territory","Australia",-35.4735,149.0124,NA,5,2,2020,2020-02-05,0
"696","Australian Capital Territory","Australia",-35.4735,149.0124,NA,6,2,2020,2020-02-06,0
"697","Australian Capital Territory","Australia",-35.4735,149.0124,NA,7,2,2020,2020-02-07,0
"698","Australian Capital Territory","Australia",-35.4735,149.0124,NA,8,2,2020,2020-02-08,0
"699","Australian Capital Territory","Australia",-35.4735,149.0124,NA,9,2,2020,2020-02-09,0
"700","Australian Capital Territory","Australia",-35.4735,149.0124,NA,10,2,2020,2020-02-10,0
"701","Australian Capital Territory","Australia",-35.4735,149.0124,NA,11,2,2020,2020-02-11,0
"702","Australian Capital Territory","Australia",-35.4735,149.0124,NA,12,2,2020,2020-02-12,0
"703","Australian Capital Territory","Australia",-35.4735,149.0124,NA,13,2,2020,2020-02-13,0
"704","Australian Capital Territory","Australia",-35.4735,149.0124,NA,14,2,2020,2020-02-14,0
